IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,UGA,Uganda,Year,2012,true,,,,,,,,,,,,,650,,,,,,650,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2011,true,,,,,,,,,,,,,5.34,,,,,,5.34,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2011,true,,,,,,,,,,,,,202,,,,,,202,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2011,true,,,,,,,,,,,,,14940,,,,,,14 940,,"Includes Pharmaceutical technicians and assistant.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D02",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2011,true,,,,,,,,,,,,,2,,,,,,2,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2011,true,,,,,,,,,,,,,2340,,,,,,2340,,"Includes Pharmaceutical technicians and assistant.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D02",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,true,,,,,,,,,,,,,25000,,,,,,25 000,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2011,true,,,,,,,,,,,,,90,,,,,,90,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2011,true,,,,,,,,,,,,,966,,,,,,966,,"Includes Dispensing assistant, Technicians and assistants, pharmaceutic, Technician, pharmaceutical, Dispenser.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2010,true,,,,,,,,,,,,,0.5,,,,,,0.5,,"Includes Pharmacologists.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,MEX,Mexico,Year,2010,true,,,,,,,,,,,,,5588,,,,,,5588,,"Includes Pharmacologists.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,MEX,Mexico,Year,2010,true,,,,,,,,,,,,,4887,,,,,,4887,,"Includes Pharmaceutical assistants and technician.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D02",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2009,true,,,,,,,,,,,,,173,,,,,,173,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2009,true,,,,,,,,,,,,,2,,,,,,2,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,MLI,Mali,Year,2009,true,,,,,,,,,,,,,2040,,,,,,2040,,"Includes Local pharmacy vendor, Seller of pharmacy.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D0",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2009,true,,,,,,,,,,,,,212,,,,,,212,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,COM,Comoros,Year,2009,true,,,,,,,,,,,,,38,,,,,,38,,"Includes Technicien en Pharmacie.  Data Source: Ministry of Health, Solidarity and Gender Promotion",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2008,true,,,,,,,,,,,,,5.56,,,,,,5.56,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2008,true,,,,,,,,,,,,,1,,,,,,1,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2008,true,,,,,,,,,,,,,16,,,,,,16,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,NER,Niger,Year,2008,true,,,,,,,,,,,,,2,,,,,,2,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2008,true,,,,,,,,,,,,,260,,,,,,260,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2008,true,,,,,,,,,,,,,42,,,,,,42,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2007,true,,,,,,,,,,,,,1.83,,,,,,1.83,,Includes Pharmacists.  Data Source: Ministry of Health of Antigua & Barbuda,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2007,true,,,,,,,,,,,,,15,,,,,,15,,Includes Pharmacists.  Data Source: Ministry of Health of Antigua & Barbuda,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2007,true,,,,,,,,,,,,,137,,,,,,137,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,COG,Congo,Year,2007,true,,,,,,,,,,,,,25,,,,,,25,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2006,true,,,,,,,,,,,,,1988,,,,,,1988,,"Includes Pharmaceutical assistants.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2005,true,,,,,,,,,,,,,9.31,,,,,,9.31,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,BRB,Barbados,Year,2005,true,,,,,,,,,,,,,251,,,,,,251,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,GIN,Guinea,Year,2005,true,,,,,,,,,,,,,22,,,,,,22,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2005,true,,,,,,,,,,,,,23,,,,,,23,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2004,true,,,,,,,,,,,,,3.2,,,,,,3.2,,Includes Pharmacists.  Data Source: Ministry of Health and the Environment,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2004,true,,,,,,,,,,,,,36,,,,,,36,,Includes Pharmacists.  Data Source: Ministry of Health and the Environment,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2004,true,,,,,,,,,,,,,104950,,,,,,104 950,,"Includes Pharmaceutical assistants.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2004,true,,,,,,,,,,,,,109,,,,,,109,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2004,true,,,,,,,,,,,,,130,,,,,,130,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2004,true,,,,,,,,,,,,,22,,,,,,22,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2004,true,,,,,,,,,,,,,2222,,,,,,2222,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2004,true,,,,,,,,,,,,,90,,,,,,90,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2003,true,,,,,,,,,,,,,1.02,,,,,,1.02,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2003,true,,,,,,,,,,,,,680,,,,,,680,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2003,true,,,,,,,,,,,,,59,,,,,,59,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2003,true,,,,,,,,,,,,,6194,,,,,,6194,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2002,true,,,,,,,,,,,,,192,,,,,,192,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,DMA,Dominica,Year,2001,true,,,,,,,,,,,,,2.64,,,,,,2.64,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,DMA,Dominica,Year,2001,true,,,,,,,,,,,,,18,,,,,,18,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2001,true,,,,,,,,,,,,,1179,,,,,,1179,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2001,true,,,,,,,,,,,,,2077,,,,,,2077,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,HND,Honduras,Year,2000,true,,,,,,,,,,,,,0.53,,,,,,0.53,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,HND,Honduras,Year,2000,true,,,,,,,,,,,,,351,,,,,,351,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,HND,Honduras,Year,2000,true,,,,,,,,,,,,,575,,,,,,575,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,CHL,Chile,Year,1992,true,,,,,,,,,,,,,2870,,,,,,2870,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
